Simbad_ID,GaiaDR3_ID,TYCHO_ID,2MASS_ID,GCVS_ID,HIP_ID,UCAC4_ID,Archival_Survey,Archival_ID,Archival_epoch,Archival_ra,Archival_ra_err,Archival_dec,Archival_dec_err,Archival_parallax,Archival_parallax_err,Archival_pmra,Archival_pmra_err,Archival_pmdec,Archival_pmdec_err,Search_method,Crossmatch_radius_arcsec,Radio_optical_sep_arcsec,Radio_component_id,Radio_SBID,Radio_starttime_mjd,Radio_endtime_mjd,Radio_exptime_s,Radio_ra,Radio_dec,Radio_ra_err,Radio_dec_err,Radio_freq_MHz,Radio_I_flux_peak,Radio_I_flux_peak_err,Radio_I_flux_int,Radio_I_flux_int_err,Radio_maj_axis,Radio_min_axis,Radio_pos_angle,Radio_maj_axis_err,Radio_min_axis_err,Radio_rms_fit_gauss,Radio_survey,Radio_I_measurementType,Radio_V_measurementType,Radio_V_flux_peak,Radio_V_flux_peak_err,Radio_V_flux_int,Radio_V_flux_int_err,Radio_telescope,Radio_local_V_RMS,Radio_local_I_RMS,Radio_I_flux_int_mean,Radio_I_flux_int_median,Radio_I_flux_int_max,Radio_I_flux_int_min,Radio_I_flux_int_std,Radio_I_flux_int_mad,Radio_I_flux_int_max_err,Radio_I_flux_int_min_err,MainType,OType,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,Distance_pc,G,Radio_luminosity_ergsHz_max,Xray_luminosity_ergs_max,Radio_luminosity_ergsHz_min,Xray_luminosity_ergs_min,Radio_luminosity_ergsHz_median,Xray_luminosity_ergs_median,Radio_luminosity_ergsHz_mean,Xray_luminosity_ergs_mean
V* AT Mic B,Gaia DR3 6792436799477051904,TYC 7460-137-2,None,V* AT Mic B,HIP 102141,UCAC4 288-220955,GaiaDR3,Gaia DR3 6792436799477051904,J2016.0,310.4647312153549,6.13516457378864e-05,-32.437514921328194,3.15863378345966e-05,101.97239029860124,0.0770154595375061,296.9075913988356,0.0776212587952613,-301.4290811285728,0.0587604455649852,CNS5,2.3,0.1330325539119426,RACS_2042-31A_4292,8595,58603.08622,58603.09663666666,900.0,310.465097,-32.43778,0.8,0.95,887.5,3.486,0.262,4.033,0.93,29.23,24.74,28.81,2.38,1.72,0.255,RACS-LOW,Detection,NoMeasurement,,,,,ASKAP,,,6.297411758910114,3.786,18.214000701904297,2.144058092646274,5.993576851385412,0.3210576015108593,18.214000701904297,2.144058092646274,HighPM*,HighPM*,101.97239029860124,0.0770154595375061,1324.0509033203125,9.605487823486328,11.243915557861328,8.117471694946289,3.126443862915039,1.638427734375,1.488016128540039,9.8065760454545,9.64790082131041,2095806120476462.2,1.720676951677299e+30,246707472277375.4,3.5685105737746224e+29,435638611307086.5,5.420801489531963e+29,724615877834262.8,7.880429477057523e+29
V* CC Eri,Gaia DR3 4946938113149426944,TYC 7558-585-1,2MASS J02342256-4347467,V* CC Eri,HIP 11964,UCAC4 232-002361,GaiaDR3,Gaia DR3 4946938113149426944,J2016.0,38.59437994852723,2.7037933e-05,-43.79765690653328,3.0789455000000004e-05,86.61238273731313,0.03549785,57.515912311779886,0.032226857,-293.4737401742233,0.036198452,CNS5,3.3,0.2361740490891526,SB52446_component_3219a,52446,60187.79004629629,60187.79833333333,716.0000001545995,38.594578,-43.798344,0.5099999904632568,0.5299999713897705,887.5,2.29099988937378,0.2399999946355819,2.174999952316284,0.4009999930858612,12.609999656677246,10.720000267028809,146.4199981689453,1.2899999618530271,1.149999976158142,139.82000732421875,TotalCat_TimeBin0,Detection,NoMeasurement,,,,,ASKAP,,,1.750137580978586,1.69227518579903,2.174999952316284,1.441,0.294084346433703,0.14467826790772975,2.174999952316284,1.441,BYDraV*,BYDraV*,86.61238273731313,0.03549785,2439.933,8.196382,9.175138,7.1962285,1.97891,0.9787569,1.0001531,11.545693218403906,7.884281931798404,346904739654251.0,4.584912523139663e+29,229834363586727.44,3.387380187592642e+29,269911860056718.22,3.81234875847649e+29,279140705838603.7,3.907768278635935e+29
V* CU Cnc,Gaia DR3 662732046688476288,TYC 1387-884-1,2MASS J08313759+1923395,V* CU Cnc,HIP 41824,UCAC4 547-045230,GaiaDR3,Gaia DR3 662732046688476288,J2016.0,127.90548153708951,2.84795295447111e-05,19.3937442618566,2.01037507504224e-05,60.06019733911887,0.0355846583843231,-228.6940326664486,0.0335365124046802,-119.9186299414604,0.0256887096911668,CNS5,3.4,0.3078065454492918,SB35063_component_1231a,35063,59579.784791666665,59579.79527486666,905.748479,127.904991,19.39357,0.28,0.33,1655.5,2.091,0.172,2.412,0.328,10.07,7.15,148.48,0.85,0.57,210.36,RACS-HIGH,Detection,NoMeasurement,,,,,ASKAP,,,2.412,2.412,2.412,2.412,0.0,0.0,2.412,2.412,SB*,SB*,60.06019733911887,0.0355846583843231,1687.8116455078125,10.576141357421877,12.17206573486328,9.31156063079834,2.8605051040649414,1.5959243774414062,1.2645807266235352,16.649961943243103,9.469075131531026,800045613298461.8,8.475642090562176e+29,800045613298461.8,8.475642090562176e+29,800045613298461.8,8.475642090562176e+29,800045613298461.8,8.475642090562176e+29
V* DG Phe,Gaia DR3 4928644747924606848,None,2MASS J01090150-5100494,V* DG Phe,None,None,GaiaDR3,Gaia DR3 4928644747924606848,J2016.0,17.25788966853827,5.16441576182842e-05,-51.013378113702665,6.04036040604114e-05,62.788961621047314,0.0748293697834014,219.38476360458387,0.0634428560733795,78.34787149785564,0.0831452757120132,CNS5,3.3,3.1798893796133783,SB52557_component_4893a,52557,60190.76400462963,60190.77240740741,725.9999999776483,17.257861,-51.013949,0.800000011920929,0.8799999952316284,887.5,1.1859999895095823,0.1949999928474426,1.1640000343322754,0.3330000042915344,12.979999542236328,11.229999542236328,5.949999809265137,2.0799999237060547,1.8799999952316284,114.98600006103516,TotalCat_TimeBin0,Detection,NoMeasurement,,,,,ASKAP,,,1.1640000343322754,1.1640000343322754,1.1640000343322754,1.1640000343322754,0.0,0.0,1.1640000343322754,1.1640000343322754,Low-Mass*,Low-Mass*,62.788961621047314,0.0748293697834014,839.0951538085938,16.647048950195312,20.010581970214844,15.108271598815918,4.902310371398926,3.3635330200195312,1.5387773513793943,15.926366262199704,15.636465454834232,353262343555111.9,4.6465477153582975e+29,353262343555111.9,4.6465477153582975e+29,353262343555111.9,4.6465477153582975e+29,353262343555111.9,4.6465477153582975e+29
V* EV Lac,Gaia DR3 1934263333784036736,TYC 3226-2288-1,2MASS J22464980+4420030,V* EV Lac,HIP 112460,UCAC4 672-113378,GaiaDR3,Gaia DR3 1934263333784036736,J2016.0,341.7028254522359,1.40988575294613e-05,44.3319533233193,1.59956198185682e-05,197.9573009467556,0.0219906419515609,-706.2158109750716,0.0179964769631624,-458.9196274161519,0.020479530096054,CNS5,3.1,1.872289648078747,RACS_2244+46_1384,22900,59258.23198763113,59258.242355631126,895.795199898987,341.7015703914459,44.33079168058311,8.425099761887851e-05,0.000984424462618,1367.5,1.7599402725942008,0.1788005013148493,1.7883232136827094,0.3654372679886195,47.93650009358456,10.463050886955504,4.313032529125519,8.366208259991197,0.4029585092654477,0.2138906420441344,RACS-MID,Detection,NoMeasurement,,,,,ASKAP,,,1.7883232136827094,1.7883232136827094,1.7883232136827094,1.7883232136827094,0.0,0.0,1.7883232136827094,1.7883232136827094,Eruptive*,Eruptive*,197.9573009467556,0.0219906419515609,9001.888671875,9.005234718322754,10.522136688232422,7.791977405548096,2.730159282684326,1.516901969909668,1.2132573127746582,5.051594435857504,10.48809233723108,54602675188913.9,1.1773147603191553e+29,54602675188913.9,1.1773147603191553e+29,54602675188913.9,1.1773147603191553e+29,54602675188913.9,1.1773147603191553e+29
V* V374 Peg,Gaia DR3 1893189736896880640,TYC 2215-1629-1,2MASS J22011310+2818248,V* V374 Peg,HIP 108706,UCAC4 592-131564,GaiaDR3,Gaia DR3 1893189736896880640,J2016.0,330.306566078579,1.91283542662858e-05,28.30710892040449,1.8630813807249e-05,109.85476445728251,0.0258591957390308,372.7973047423048,0.0277300402522087,42.797146417459096,0.0254314448684453,CNS5,2.3,1.638290304186549,RACS_2211+25A_5772,13705,58970.9601,58970.97051666666,900.0,330.307447,28.307477,2.08,1.64,887.5,2.782,0.404,3.95,1.183,32.17,27.65,104.44,4.99,3.76,0.38,RACS-LOW,Detection,NoMeasurement,,,,,ASKAP,,,3.95,3.95,3.95,3.95,0.0,0.0,3.95,3.95,Eruptive*,Eruptive*,109.85476445728251,0.0258591957390308,4248.189453125,10.63479995727539,12.269803047180176,9.395998001098633,2.873805046081543,1.6350030899047852,1.2388019561767578,9.102927897031304,10.83889444346863,391624862686759.25,5.012468524852936e+29,391624862686759.25,5.012468524852936e+29,391624862686759.25,5.012468524852936e+29,391624862686759.25,5.012468524852936e+29
V* WW PsA,Gaia DR3 6603693881832177792,TYC 7501-987-1,2MASS J22445794-3315015,V* WW PsA,HIP 112312,UCAC4 284-212552,GaiaDR3,Gaia DR3 6603693881832177792,J2016.0,341.24246814684966,1.9090263e-05,-33.251032101917744,2.1760108e-05,47.92184273110373,0.025237111,179.9451085900137,0.022207988,-123.18825355296836,0.023022773,CNS5,3.7,0.1823532895743071,SB13446_component_19679a,13446,58962.83327546297,58963.13048611111,25678.999999864027,341.242688,-33.25114,0.06,0.04,1018.5,0.236,0.003,0.288,0.014,10.87,7.73,90.47,0.25,0.36,79.733,TotalCat_TimeBin7,Detection,NoMeasurement,,,,,ASKAP,,,0.5242,0.376,1.216,0.288,0.34787951937416495,0.022258195062727623,1.216,0.288,BYDraV*,BYDraV*,47.92184273110373,0.025237111,1898.864,10.744967,12.301904,9.523224,2.7786798,1.5569363,1.2217436,20.86731108424069,9.147634547799756,633545062015947.9,7.139370724099099e+29,150050146266935.03,2.475729845873287e+29,195898802070720.75,3.011944030092009e+29,273112106503914.44,3.845533352115903e+29
WR  38b,Gaia DR3 5337278278787851136,None,2MASS J11061858-6114138,None,None,None,GaiaDR3,Gaia DR3 5337278278787851136,J2016.0,166.57734733600267,1.30539136007428e-05,-61.23714213140727,1.3694005087018e-05,0.1331906115522187,0.0156634990125894,-5.964363901108708,0.0178992971777915,2.1624918189142366,0.018765103071928,WolfRayet,4.0,0.3710620701805119,SB36473_component_1258a,36473,59604.75629398148,59604.76677718147,905.748479,166.577153,-61.237078,0.2,0.27,1655.5,2.425,0.144,3.11,0.297,10.15,8.04,16.87,0.64,0.45,372.948,RACS-HIGH,Detection,NoMeasurement,,,,,ASKAP,,,3.11,3.11,3.11,3.11,0.0,0.0,3.11,3.11,WolfRayet*,WolfRayet*,0.1331906115522187,0.0156634990125894,8.503247261047363,13.7200288772583,15.138986587524414,12.52114963531494,2.6178369522094727,1.4189577102661133,1.1988792419433594,7508.036702781712,-0.6576030576831045,2.0976069701586446e+20,8.174180134282666e+33,2.0976069701586446e+20,8.174180134282666e+33,2.0976069701586446e+20,8.174180134282666e+33,2.0976069701586446e+20,8.174180134282666e+33
WR 62-1,Gaia DR3 5879035832756714112,None,2MASS J14465358-5919382,None,None,None,GaiaDR3,Gaia DR3 5879035832756714112,J2016.0,221.72317209297785,8.31305384635925e-05,-59.32731855147802,8.12733322381973e-05,0.1504583153528774,0.1238485500216484,-5.491926163398332,0.1063706055283546,-3.0094677558437164,0.1007095798850059,WolfRayet,4.0,0.2295693554069157,SB46964_component_347a,46964,59943.86923611111,59944.286145833335,36021.000000298955,221.723175,-59.327387,0.28,0.28,943.5,18.869,0.683,27.231,1.522,18.45,17.6,52.71,0.65,0.65,315.908,TotalCat_TimeBin10,Detection,NoMeasurement,,,,,ASKAP,,,17.969974447281356,17.575,27.231,10.747,5.39748320147151,1.477220938616759,27.231,10.747,WolfRayet*,WolfRayet*,0.1504583153528774,0.1238485500216484,1.2148573398590088,14.65925121307373,18.859325408935547,13.028572082519531,5.830753326416016,4.200074195861816,1.6306791305541992,6646.359143757857,0.5463321871489768,1.4392696086285095e+21,3.3686622277778337e+34,5.6802285938564825e+20,1.7004469923602703e+34,9.289105567788934e+20,2.4413377497997857e+34,9.497865700783279e+20,2.481561358541162e+34
WRAY 15-682,Gaia DR3 5338229115839425664,TYC 8958-1166-1,2MASS J10535958-6026444,None,None,UCAC4 148-066854,GaiaDR3,Gaia DR3 5338229115839425664,J2016.0,163.49818747928552,1.20953880250453e-05,-60.44564322676116,1.30633292719721e-05,0.115202778240984,0.0156162977218627,-5.890289775771031,0.0161313638091087,2.842439310455012,0.0161806996911764,WolfRayet,2.0,1.2991104096709578,SB48513_component_3151f,48513,59998.63525462963,59998.64355324074,716.9999997597188,163.498852,-60.44576,2.29,2.89,887.5,1.196,0.49,1.354,0.923,17.06,12.67,16.87,6.93,5.24,92.851,TotalCat_TimeBin0,Detection,NoMeasurement,,,,,ASKAP,,,1.354,1.354,1.354,1.354,0.0,0.0,1.354,1.354,WolfRayet*,WolfRayet*,0.115202778240984,0.0156162977218627,7.377086162567139,10.231263160705566,11.109478950500488,9.26855182647705,1.8409271240234373,0.8782157897949219,0.9627113342285156,8680.346214465204,-4.461422075795111,1.2206852965317894e+20,5.489863597316218e+33,1.2206852965317894e+20,5.489863597316218e+33,1.2206852965317894e+20,5.489863597316218e+33,1.2206852965317894e+20,5.489863597316218e+33
Wolf 1225 A,Gaia DR3 1901773448080491392,TYC 2738-1390-1,None,None,HIP 110526,None,GaiaDR3,Gaia DR3 1901773448080491392,J2016.0,335.8726516821843,3.35578061640262e-05,32.4583034620584,4.38306853175163e-05,65.64668620237572,0.0705972909927368,243.5524984178696,0.0443463437259197,-251.9070653843324,0.0575237013399601,CNS5,3.1,0.4278662468323983,RACS_2233+32_2569,20621,59215.36141867107,59215.37190187108,905.7484803479,335.8729371415999,32.45802141962845,0.0001068164706928,0.0008735437873957,1367.5,1.716992480968745,0.2256351829105388,2.4335371887255675,0.5252858579226202,38.81951012724424,12.160209439071728,177.26993629649144,7.409515283334071,0.870863843188781,0.2377564960625022,RACS-MID,Detection,NoMeasurement,,,,,ASKAP,,,2.4335371887255675,2.4335371887255675,2.4335371887255675,2.4335371887255675,0.0,0.0,2.4335371887255675,2.4335371887255675,HighPM*,HighPM*,65.64668620237572,0.0705972909927368,929.8753662109376,10.36528205871582,11.281579971313477,8.72864818572998,2.552931785583496,0.9162979125976562,1.6366338729858398,15.233061375210902,9.451346099240437,675652402953965.8,7.485284777166816e+29,675652402953965.8,7.485284777166816e+29,675652402953965.8,7.485284777166816e+29,675652402953965.8,7.485284777166816e+29
Wolf 1225 B,Gaia DR3 1901773452377248512,TYC 2738-1390-2,None,None,HIP 110526,None,GaiaDR3,Gaia DR3 1901773452377248512,J2016.0,335.87225544810565,2.99537144601345e-05,32.45820740596688,3.65482419729232e-05,65.3811407466624,0.0573056973516941,255.4089256938755,0.0395309478044509,-169.78445585637542,0.0459402874112129,CNS5,3.1,0.8133480821206392,RACS_2233+32_2569,20621,59215.36141867107,59215.37190187108,905.7484803479,335.8729371415999,32.45802141962845,0.0001068164706928,0.0008735437873957,1367.5,1.716992480968745,0.2256351829105388,2.4335371887255675,0.5252858579226202,38.81951012724424,12.160209439071728,177.26993629649144,7.409515283334071,0.870863843188781,0.2377564960625022,RACS-MID,Detection,NoMeasurement,,,,,ASKAP,,,2.4335371887255675,2.4335371887255675,2.4335371887255675,2.4335371887255675,0.0,0.0,2.4335371887255675,2.4335371887255675,HighPM*,HighPM*,65.3811407466624,0.0573056973516941,1140.918701171875,10.401105880737305,11.286781311035156,8.713360786437988,2.573420524597168,0.8856754302978516,1.6877450942993164,15.294930442935845,9.478368349360306,681151871853822.1,7.530035528607781e+29,681151871853822.1,7.530035528607781e+29,681151871853822.1,7.530035528607781e+29,681151871853822.1,7.530035528607781e+29
Wolf 1473,Gaia DR3 4165561928540617856,None,2MASS J17462934-0842362,None,None,UCAC4 407-072417,GaiaDR3,Gaia DR3 4165561928540617856,J2016.0,266.6220201822353,2.7040191e-05,-8.712042478984,2.0979855e-05,76.53609815528525,0.036165237,-43.80536011101947,0.038714267,-428.1753659235248,0.023760058,CNS5,3.3,1.7796176657445368,SB52311_component_2874a,52311,60186.45866898148,60186.46707175926,725.9999999776483,266.621458,-8.712779,0.6100000143051147,0.550000011920929,887.5,2.8429999351501465,0.328000009059906,2.744999885559082,0.5559999942779541,12.789999961853027,10.739999771118164,107.72000122070312,1.440000057220459,1.2699999809265137,103.76300048828124,TotalCat_TimeBin0,Detection,NoMeasurement,,,,,ASKAP,,,2.744999885559082,2.744999885559082,2.744999885559082,2.744999885559082,0.0,0.0,2.744999885559082,2.744999885559082,SB*,SB*,76.53609815528525,0.036165237,2116.2893,11.275215,12.984178,10.01314,2.9710379,1.7089624,1.2620754,13.065730081654866,10.694546589623839,560687209875966.6,6.526007014391468e+29,560687209875966.6,6.526007014391468e+29,560687209875966.6,6.526007014391468e+29,560687209875966.6,6.526007014391468e+29
*  12 Mus,Gaia DR3 5236523877939131008,TYC 8980-2292-1,2MASS J11392960-6523519,V* GT Mus,HIP 56862,UCAC4 124-048041,GaiaDR3,Gaia DR3 5236523877939131008,J2016.0,174.8728743386449,0.0004253967106342,-65.39777970019077,0.0004158406257629,8.397155485810126,0.5074600577354431,-29.7622732093537,0.5605210661888123,5.783229139952117,0.5036312937736511,ROSAT_Stellar,3.5,0.4618525342727879,SB36475_component_656a,36475,59604.78394212963,59604.794425329615,905.748479,174.87247,-65.39772,0.11,0.14,1655.5,4.684,0.16,4.769,0.28,10.5,6.66,27.33,0.35,0.23,456.44,RACS-HIGH,Detection,NoMeasurement,,,,,ASKAP,,,3.3770254750924216,3.325000020980835,6.026,0.533,2.2671726244833157,1.6183890433721637,6.026,0.533,RSCVnV*,RSCVnV*,8.397155485810126,0.5074600577354431,16.547422409057617,4.918591022491455,5.432028293609619,4.2254157066345215,1.2066125869750977,0.5134372711181641,0.6931753158569336,119.08794611340029,-0.4607480031691722,1.0225291369465722e+17,2.9999531985413366e+31,9044275306878908.0,5.0422894768997353e+30,5.642066713907846e+16,1.9374655236594695e+31,5.7303467382888184e+16,1.9597101381912853e+31
* 109 Vir,Gaia DR3 3655377057091634304,TYC 326-1426-1,2MASS J14461493+0153344,None,HIP 72220,None,GaiaDR3,Gaia DR3 3655377057091634304,J2016.0,221.5616692829817,0.0002201962321996,1.8927928769364968,0.000173007518053,24.28138633500273,0.2271131724119186,-115.08038351713482,0.2724256217479706,-20.46400820750312,0.2110917270183563,ROSAT_Stellar,3.9,0.1429194052707743,SB14109_component_4838a,14109,58976.49422453704,58976.86262731482,31830.00000002794,221.561551,1.892802,0.07,0.07,1364.5,0.649,0.012,0.801,0.034,9.7,8.45,113.77,0.21,0.31,468.143,TotalCat_TimeBin8,Detection,NoMeasurement,,,,,ASKAP,,,0.748,0.748,0.801,0.695,0.05300000000000005,0.03574801025225958,0.801,0.695,HighPM*,HighPM*,24.28138633500273,0.2271131724119186,106.91315460205078,3.728377103805542,3.735795259475708,3.679128646850586,0.056666612625122,0.007418155670166,0.049248456954956,41.1838099440992,0.6547444986168953,1625535702686653.8,1.427434730636278e+30,1410421115314886.8,1.2859588145801162e+30,1517978409000770.2,1.357360760016791e+30,1517978409000770.2,1.357360760016791e+30
* R Ara A,Gaia DR3 5927710108691789952,TYC 8720-2094-2,2MASS J16394472-5659398,None,None,UCAC4 166-175821,GaiaDR3,Gaia DR3 5927710108691789952,J2016.0,249.9362986245731,3.1662572175264304e-05,-56.99448696068281,2.583990059792989e-05,3.412995047147468,0.0423743277788162,-4.617733654806633,0.046421118080616,-17.39715383700556,0.0361627489328384,ROSAT_Stellar,3.9,0.2470093407696921,SB12193_component_5426a,12193,58921.73866898148,58922.07206018519,28805.000000121072,249.936202,-56.994557,0.11,0.09,1367.5,0.487,0.015,0.552,0.054,7.51,6.46,80.61,0.4,0.53,299.331,TotalCat_TimeBin8,Detection,NoMeasurement,,,,,ASKAP,,,0.552,0.552,0.552,0.552,0.0,0.0,0.552,0.552,Star,Star,3.412995047147468,0.0423743277788162,80.54393005371094,7.169829845428467,7.25157356262207,6.941598892211914,0.3099746704101562,0.0817437171936035,0.2282309532165527,292.9977882141333,-0.164491864362172,5.669943302421212e+16,1.9444996955854586e+31,5.669943302421212e+16,1.9444996955854586e+31,5.669943302421212e+16,1.9444996955854586e+31,5.669943302421212e+16,1.9444996955854586e+31
* U Sge,Gaia DR3 4516549576568929408,TYC 1607-913-1,2MASS J19184840+1936377,V* U Sge,HIP 94910,None,GaiaDR3,Gaia DR3 4516549576568929408,J2016.0,289.7017018251871,1.7487261e-05,19.610483386305138,2.2250697e-05,3.759145741979338,0.028399091,0.1463397055356252,0.021943789,1.0757600281112314,0.025830861,ROSAT_Stellar,2.7,1.4617381003207053,SB46350_component_9453a,46350,59926.10322916666,59926.32626157408,19270.000000367872,289.701876,19.610857,0.75,1.15,887.5,0.613,0.083,0.761,0.168,21.9,11.81,1.96,2.72,1.76,129.389,TotalCat_TimeBin5,Detection,NoMeasurement,,,,,ASKAP,,,0.685,0.685,0.761,0.609,0.07600000000000001,0.05126129772022124,0.761,0.609,EclBin,EclBin,3.759145741979338,0.028399091,132.36852,6.479447,6.487693,6.4042435,0.08344936,0.008245945,0.07520342,266.01788508297113,-0.6451071818719845,6.44343251012337e+16,2.136215499257258e+31,5.156439420059306e+16,1.813395727331684e+31,5.7999359650913384e+16,1.977181187765335e+31,5.7999359650913384e+16,1.977181187765335e+31
* del And B,Gaia DR3 2858629802997575936,None,2MASS J00391769+3051537,None,None,None,GaiaDR3,Gaia DR3 2858629802997575936,J2016.0,9.824437133897437,2.74906903505325e-05,30.864458377662235,1.87553353607654e-05,30.919884718973403,0.0313602685928344,126.53103148450684,0.0392937213182449,-89.98097844780187,0.0256095826625823,ROSAT_Stellar,3.5,0.1125434908071818,SB34883_component_1603a,34883,59576.46316203704,59576.47364523703,905.748479,9.824718,30.864302,0.45,0.77,1655.5,1.474,0.142,1.688,0.269,20.18,9.19,160.6,1.89,0.91,206.014,RACS-HIGH,Detection,NoMeasurement,,,,,ASKAP,,,1.8724057303493042,1.8724057303493042,2.0568114606986083,1.688,0.1844057303493042,0.12437996111513841,2.0568114606986083,1.688,HighPM*,HighPM*,30.919884718973403,0.0313602685928344,985.9573364257812,11.431754112243652,12.627836227416992,10.341617584228516,2.286218643188477,1.1960821151733398,1.0901365280151367,32.341647101496754,8.882943442419615,2574125435371639.0,2.001452889291779e+30,2112553249499825.0,1.7307762611967603e+30,2343339342435732.5,1.8678818407590776e+30,2343339342435732.5,1.8678818407590776e+30
* del Lib,Gaia DR3 6332277920392457472,TYC 5579-1166-1,2MASS J15005835-0831082,V* del Lib,HIP 73473,None,GaiaDR3,Gaia DR3 6332277920392457472,J2016.0,225.24283457293987,0.0002900248467922,-8.51897410767388,0.0003244695365428,9.282422705891468,0.472467690706253,-63.05070433511367,0.3847006261348724,-6.023655215918943,0.3258452415466308,ROSAT_Stellar,3.2,0.3067165137743183,RACS_1502-09_2066,41212,59732.57207723113,59732.58267563114,915.701760796814,225.2426885446882,-8.51906380053682,0.0001279615496329,9.950027835152588e-05,1367.5,2.727589632784001,0.2691266745902955,2.5418156201044857,0.3909234287929997,13.175605914078591,9.524079542130094,122.44799982032583,1.220976031891481,0.6305680135209004,0.221973328734748,RACS-MID,Detection,NoMeasurement,,,,,ASKAP,,,3.5869385368559144,2.5418156201044857,5.834,2.384999990463257,1.5902016014299094,0.10577069313451293,5.834,2.384999990463257,EclBin,EclBin,9.282422705891468,0.472467690706253,19.64668273925781,4.877220153808594,4.902810096740723,4.813775062561035,0.0890350341796875,0.0255899429321289,0.0634450912475586,107.7304957643557,-0.2844731383296075,8.101299650013818e+16,2.5279053321267335e+31,3.3118957127224788e+16,1.309529197570281e+31,3.529655466841297e+16,1.372303692833129e+31,4.980950276525865e+16,1.7678094283569356e+31
